_id,destination,title,shortDescription,description,images[0].url,images[0].public_id,duration,distance,location,category,bestTime,priceRange,difficultyLevel,icon,highlights[0],highlights[1],highlights[2],highlights[3],tips[0],tips[1],updatedAt,createdAt,__v
6a5bacb3fbc925e6fcc12d9e,6a4a4eeb732595d33bf3b031,Chamera Lake Boating,Enjoy a scenic boating experience on the tranquil waters of Chamera Lake.,"Cruise across the crystal-clear waters of Chamera Lake while admiring lush green hills, distant Himalayan peaks, and the peaceful surroundings of this picturesque reservoir.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548075/travelbharat/kpvdrgu8i60soh4ie7us.jpg,travelbharat/kpvdrgu8i60soh4ie7us,1 Hour,2 km,Chamera Lake,Adventure,March to November,₹300 - ₹800,Easy,false,Boat Ride,Lake Views,Mountain Scenery,Family Friendly,Wear a life jacket,Choose morning rides for calmer waters,2026-07-20T11:47:54.898Z,,
6a5bacb3fbc925e6fcc12da1,6a4a4eeb732595d33bf3b031,Bird Watching Walk,Observe native and migratory birds around the serene lakeside habitat.,"Take a peaceful nature walk around Chamera Lake while spotting colorful Himalayan birds amidst forests, wetlands, and tranquil lakeside surroundings.",,,2 Hours,3 km,Chamera Lakeside Trail,Nature,October to February,Free,Easy,binoculars,Bird Watching,Nature Trail,Peaceful Lake,Wildlife Photography,Carry binoculars,Maintain silence near bird habitats,,,
6a5bacd0fbc925e6fcc12da3,6a4a50ab732595d33bf3b033,Kalpa Sunrise View,Witness the spectacular sunrise over the majestic Kinnaur Kailash Range.,"Experience the magical sunrise as the first rays illuminate the snow-covered Kinnaur Kailash peaks, creating one of the most breathtaking mountain vistas in Himachal Pradesh.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548160/travelbharat/qlbmd4bw3omdsauihdag.jpg,travelbharat/qlbmd4bw3omdsauihdag,2 Hours,2 km,Kalpa Viewpoint,Nature,October to April,Free,Easy,false,Kinnaur Kailash,Sunrise Views,Mountain Panorama,Photography,Reach before dawn,Carry warm clothing,2026-07-20T11:49:20.558Z,,
6a5bacd0fbc925e6fcc12da5,6a4a50ab732595d33bf3b033,Apple Orchard Tour,Visit Kalpa's famous apple orchards and experience local fruit farming.,"Explore lush apple orchards, learn about Kinnauri apple cultivation, and enjoy fresh seasonal produce amidst breathtaking Himalayan scenery.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784458881/travelbharat/qpildue5uhclgm3t68ud.jpg,travelbharat/qpildue5uhclgm3t68ud,2 Hours,2 km,Kalpa Apple Orchards,Agritourism,August to October,₹200 - ₹600,Easy,false,Apple Orchards,Farm Experience,Fresh Fruits,Mountain Views,Visit during harvest season,Purchase local apples,2026-07-19T11:01:21.508Z,,
6a5bacd0fbc925e6fcc12da4,6a4a50ab732595d33bf3b033,Roghi Village Walk,Explore the traditional Himalayan village overlooking deep mountain valleys.,"Walk through the charming village of Roghi, admire traditional Kinnauri wooden houses, apple orchards, and stunning cliffside landscapes.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548185/travelbharat/r6kqmzvg9zg631uocrxe.jpg,travelbharat/r6kqmzvg9zg631uocrxe,3 Hours,4 km,Roghi Village,Culture,April to October,Free,Easy,false,Traditional Village,Apple Orchards,Kinnauri Culture,Valley Views,Respect local customs,Wear comfortable walking shoes,2026-07-20T11:49:45.038Z,,
6a5bacd0fbc925e6fcc12da6,6a4a50ab732595d33bf3b033,Suicide Point Drive,Drive to Kalpa's dramatic cliffside viewpoint overlooking the Sutlej Valley.,"Enjoy a scenic drive to the famous Suicide Point and admire breathtaking views of deep valleys, rugged cliffs, and the magnificent Kinnaur Himalayas.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548267/travelbharat/xjaad9rmudwt5e2bmday.jpg,travelbharat/xjaad9rmudwt5e2bmday,2 Hours,5 km,Suicide Point,Adventure,March to November,Free,Easy,false,Cliffside View,Mountain Drive,Valley Panorama,Photography,Drive carefully,Avoid standing near cliff edges,2026-07-20T11:51:07.212Z,,
6a5bacf4fbc925e6fcc12daa,6a4a5125732595d33bf3b037,Apple Orchard Experience,Visit Sangla's famous apple orchards and enjoy the Himalayan countryside.,"Walk through flourishing apple orchards, learn about local farming practices, and enjoy fresh seasonal fruits with stunning mountain scenery.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548338/travelbharat/nntzbxff8qp5noyt6cue.jpg,travelbharat/nntzbxff8qp5noyt6cue,2 Hours,2 km,Sangla Orchards,Agritourism,August to October,₹200 - ₹500,Easy,false,Apple Orchards,Farm Visit,Fresh Produce,Mountain Landscape,Visit during harvest season,Support local farmers,2026-07-20T11:52:17.853Z,,
6a5bacf4fbc925e6fcc12dab,6a4a5125732595d33bf3b037,Bering Nag Temple Tour,Discover one of Sangla's most revered temples with traditional architecture.,"Explore the ancient Bering Nag Temple, known for its beautiful Kinnauri woodwork, spiritual significance, and peaceful surroundings.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548358/travelbharat/jy6vsnqakpbjwamvgge8.jpg,travelbharat/jy6vsnqakpbjwamvgge8,1.5 Hours,1 km,Bering Nag Temple,Spiritual,Throughout the Year,Free,Easy,false,Ancient Temple,Kinnauri Architecture,Religious Heritage,Peaceful Atmosphere,Remove footwear before entering,Maintain silence inside the temple,2026-07-20T11:52:38.373Z,,
6a5bacf4fbc925e6fcc12da8,6a4a5125732595d33bf3b037,Baspa Riverside Walk,Enjoy a peaceful walk along the crystal-clear Baspa River in Sangla Valley.,"Take a scenic riverside walk surrounded by snow-capped mountains, lush meadows, pine forests, and the refreshing beauty of the Baspa River.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548289/travelbharat/nq9mnonqnpvchgcqvych.jpg,travelbharat/nq9mnonqnpvchgcqvych,2 Hours,3 km,Baspa River,Nature,April to October,Free,Easy,false,Baspa River,Mountain Views,Nature Walk,Photography,Wear comfortable walking shoes,Carry drinking water,2026-07-20T11:51:29.056Z,,
6a5bacf4fbc925e6fcc12da9,6a4a5125732595d33bf3b037,Kamru Fort Visit,Explore the historic Kamru Fort and its rich Kinnauri heritage.,"Visit the ancient Kamru Fort to admire traditional wooden architecture, sacred shrines, and panoramic views of the beautiful Sangla Valley.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548314/travelbharat/nkng119otvakdyvlvfin.jpg,travelbharat/nkng119otvakdyvlvfin,2 Hours,2 km,Kamru Fort,Heritage,March to November,₹50 - ₹200,Easy,false,Historic Fort,Wooden Architecture,Valley Views,Cultural Heritage,Dress modestly,Respect local traditions,2026-07-20T11:51:54.436Z,,
6a5bad0afbc925e6fcc12dad,6a4a5160732595d33bf3b039,Last Village Walk,Explore India's last inhabited village before the Indo-Tibet border.,"Walk through the picturesque village of Chitkul, admire traditional Kinnauri wooden houses, charming lanes, and breathtaking views of the Baspa Valley surrounded by snow-capped mountains.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548384/travelbharat/k0okpfzyggogucivdrgt.jpg,travelbharat/k0okpfzyggogucivdrgt,2 Hours,2 km,Chitkul Village,Culture,April to October,Free,Easy,false,Traditional Village,Kinnauri Culture,Mountain Views,Wooden Houses,Respect local customs,Carry warm clothing,2026-07-20T11:53:04.314Z,,
6a5bad0afbc925e6fcc12db0,6a4a5160732595d33bf3b039,Baspa Valley Photography,Capture stunning Himalayan landscapes in the beautiful Baspa Valley.,"Photograph dramatic mountain peaks, traditional villages, alpine fields, and the scenic Baspa River from Chitkul's most picturesque viewpoints.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548480/travelbharat/bimpn060us91zeivgtqd.jpg,travelbharat/bimpn060us91zeivgtqd,2 Hours,2 km,Baspa Valley Viewpoint,Photography,September to October,Free,Easy,false,Mountain Panorama,River Landscapes,Village Photography,Golden Hour,Visit during sunrise,Carry extra camera batteries,2026-07-20T11:54:39.882Z,,
6a5bad0afbc925e6fcc12daf,6a4a5160732595d33bf3b039,Mathi Temple Visit,Visit Chitkul's revered temple dedicated to the local deity Mathi.,"Explore the historic Mathi Temple, known for its beautiful Kinnauri wooden architecture, intricate carvings, and deep cultural significance to the local community.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548431/travelbharat/hwyumflmitnd0segklhf.jpg,travelbharat/hwyumflmitnd0segklhf,1.5 Hours,1 km,Mathi Temple,Spiritual,Throughout the Year,Free,Easy,false,Ancient Temple,Wooden Architecture,Local Heritage,Peaceful Ambience,Dress respectfully,Photography may be restricted inside,2026-07-20T11:53:51.064Z,,
6a5bad0afbc925e6fcc12dae,6a4a5160732595d33bf3b039,Baspa River Picnic,Relax beside the crystal-clear Baspa River amidst pristine Himalayan scenery.,"Spend a peaceful day along the banks of the Baspa River while enjoying spectacular mountain landscapes, alpine meadows, and the refreshing sounds of flowing water.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548410/travelbharat/bnnaw2xce4umtetfqwc0.jpg,travelbharat/bnnaw2xce4umtetfqwc0,3 Hours,3 km,Baspa River,Nature,May to October,Free,Easy,false,Riverside Picnic,Snow Peaks,Alpine Meadows,Nature Escape,Carry reusable water bottles,Keep the surroundings clean,2026-07-20T11:53:30.253Z,,
6a5bad22fbc925e6fcc12db2,6a4a51af732595d33bf3b03b,Kinnaur Kailash Viewpoint,Enjoy panoramic views of the majestic Kinnaur Kailash mountain range.,"Visit the famous viewpoints around Reckong Peo to witness the magnificent Kinnaur Kailash peaks, lush valleys, and spectacular Himalayan landscapes.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548500/travelbharat/pi9cg4i8ke8j3yc3yomd.jpg,travelbharat/pi9cg4i8ke8j3yc3yomd,2 Hours,3 km,Kinnaur Kailash Viewpoint,Nature,March to November,Free,Easy,false,Kinnaur Kailash,Mountain Panorama,Scenic Views,Photography,Visit during sunrise,Carry warm clothing,2026-07-20T11:54:59.759Z,,
6a5bad22fbc925e6fcc12db4,6a4a51af732595d33bf3b03b,Apple Orchard Tour,Visit beautiful apple orchards surrounding Reckong Peo.,"Walk through flourishing apple orchards, learn about fruit cultivation, and enjoy fresh seasonal apples against a backdrop of snow-covered Himalayan peaks.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548223/travelbharat/p7mnfjvc0mc0tucqxfk5.jpg,travelbharat/p7mnfjvc0mc0tucqxfk5,2 Hours,3 km,Reckong Peo Orchards,Agritourism,August to October,₹200 - ₹500,Easy,false,Apple Orchards,Farm Experience,Fresh Produce,Mountain Views,Visit during harvest season,Purchase fresh local apples,2026-07-20T11:50:22.871Z,,
6a5bad22fbc925e6fcc12db5,6a4a51af732595d33bf3b03b,Kalpa Scenic Drive,Take a picturesque drive between Reckong Peo and Kalpa.,"Enjoy a short but spectacular drive through winding mountain roads offering incredible views of the Kinnaur Kailash Range, apple orchards, and traditional Himalayan villages.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548551/travelbharat/kdnlt2ybogy4z6forgvs.jpg,travelbharat/kdnlt2ybogy4z6forgvs,2 Hours,8 km,Kalpa Road,Adventure,March to November,Free,Easy,false,Mountain Drive,Valley Views,Apple Orchards,Scenic Route,Drive carefully on mountain roads,Stop at viewpoints for photos,2026-07-20T11:55:50.989Z,,
6a5bad22fbc925e6fcc12db3,6a4a51af732595d33bf3b03b,Local Market Walk,Explore the vibrant markets showcasing authentic Kinnauri products.,"Walk through Reckong Peo's bustling local market featuring traditional handicrafts, woolen products, dry fruits, apples, and regional delicacies.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548519/travelbharat/ffqnovdxpu4mekq2meoz.jpg,travelbharat/ffqnovdxpu4mekq2meoz,2 Hours,2 km,Reckong Peo Market,Culture,Throughout the Year,Free,Easy,false,Local Handicrafts,Apple Products,Traditional Market,Kinnauri Culture,Support local artisans,Carry cash for small shops,2026-07-20T11:55:19.132Z,,
6a5bad44fbc925e6fcc12db9,6a4a51e2732595d33bf3b03d,Village Heritage Walk,Discover the traditional lifestyle of Nako's Himalayan village.,"Walk through narrow village lanes lined with traditional mud-brick homes, interact with locals, and experience the unique culture of the Trans-Himalayan region.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784547329/travelbharat/kut4vy85eubub49mjnap.jpg,travelbharat/kut4vy85eubub49mjnap,2 Hours,2 km,Nako Village,Culture,May to October,Free,Easy,false,Traditional Village,Local Culture,Mud Houses,Scenic Lanes,Respect local customs,Support local handicrafts,2026-07-20T11:35:29.499Z,,
6a5bad44fbc925e6fcc12db8,6a4a51e2732595d33bf3b03d,Nako Monastery Visit,Explore the centuries-old Buddhist monastery overlooking Nako village.,"Visit the historic Nako Monastery to admire ancient murals, traditional Tibetan architecture, prayer halls, and the peaceful spiritual atmosphere of the Himalayas.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548602/travelbharat/mpo7oljuejtdul1exf25.jpg,travelbharat/mpo7oljuejtdul1exf25,1.5 Hours,500 m,Nako Monastery,Spiritual,Throughout the Year,Free,Easy,false,Ancient Monastery,Buddhist Heritage,Prayer Halls,Cultural Experience,Maintain silence,Dress respectfully,2026-07-20T11:56:42.664Z,,
6a5bad44fbc925e6fcc12db7,6a4a51e2732595d33bf3b03d,Nako Lake Walk,Enjoy a peaceful walk around the picturesque high-altitude Nako Lake.,"Stroll around the serene Nako Lake surrounded by barren Himalayan mountains, willow trees, and traditional mud-brick houses in one of Himachal's highest villages.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784548581/travelbharat/jz1mtafobfbmvbugnfcf.jpg,travelbharat/jz1mtafobfbmvbugnfcf,2 Hours,2 km,Nako Lake,Nature,May to October,Free,Easy,false,High Altitude Lake,Mountain Views,Peaceful Walk,Photography,Walk slowly due to altitude,Carry drinking water,2026-07-20T11:56:21.487Z,,
6a5bad44fbc925e6fcc12dba,6a4a51e2732595d33bf3b03d,Moonland Photography Tour,Capture the dramatic barren landscapes surrounding Nako.,"Photograph the unique Trans-Himalayan terrain, rugged mountains, ancient villages, and stunning high-altitude scenery that make Nako a paradise for landscape photographers.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784479486/travelbharat/n62vjvztqv63k7kosnii.jpg,travelbharat/n62vjvztqv63k7kosnii,2 Hours,4 km,Nako Viewpoint,Photography,September to October,Free,Easy,false,Mountain Panorama,High Altitude Landscape,Village Views,Golden Hour,Carry extra camera batteries,Visit during sunrise or sunset,2026-07-19T16:44:45.805Z,,
6a5bade6fbc925e6fcc12dbc,6a4a5292732595d33bf3b041,Keylong Himalayan Village Walk,Explore the peaceful mountain villages and traditional lifestyle of Keylong.,"Walk through the scenic villages around Keylong, discover ancient monasteries, interact with locals, and experience the unique culture of the Lahaul Himalayan region.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784479513/travelbharat/wwq01u1hhadndyvmkqkl.jpg,travelbharat/wwq01u1hhadndyvmkqkl,3 Hours,4 km,Keylong Town,Culture,May to October,Free,Easy,false,Himalayan Villages,Local Culture,Mountain Views,Traditional Lifestyle,Carry warm clothes,Respect local customs,2026-07-19T16:45:12.811Z,,
6a5bade6fbc925e6fcc12dbe,6a4a5292732595d33bf3b041,Keylong River Side Adventure,Enjoy nature and adventure activities beside Himalayan rivers.,"Spend time near the Bhaga River, enjoy scenic landscapes, capture mountain views, and experience the raw beauty of the Lahaul valley.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784479567/travelbharat/hga3scjxxnx3xerz3yaw.jpg,travelbharat/hga3scjxxnx3xerz3yaw,2 Hours,2 km,Bhaga River,Adventure,May to October,Free,Easy,false,River Views,Mountain Landscape,Photography,Nature Experience,Avoid slippery areas,Carry water,2026-07-19T16:46:06.363Z,,
6a5bade6fbc925e6fcc12dbd,6a4a5292732595d33bf3b041,Shashur Monastery Visit,Discover the peaceful Buddhist heritage near Keylong.,"Visit the historic Shashur Monastery surrounded by Himalayan peaks and experience ancient Buddhist traditions, colorful murals, and spiritual serenity.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784479541/travelbharat/hsnghjkgvtruyttzdlv4.jpg,travelbharat/hsnghjkgvtruyttzdlv4,2 Hours,3 km,Shashur Monastery,Spiritual,June to October,Free,Easy,false,Ancient Monastery,Buddhist Culture,Mountain Views,Peaceful Atmosphere,Maintain silence,Follow monastery rules,2026-07-19T16:45:40.745Z,,
6a5bade6fbc925e6fcc12dbf,6a4a5292732595d33bf3b041,Lahaul Mountain Photography Tour,Capture the dramatic landscapes of Keylong and Lahaul valley.,"Explore scenic viewpoints around Keylong to photograph snow-covered peaks, rugged valleys, monasteries, and breathtaking Himalayan scenery.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784479592/travelbharat/smjmxdce9hym2dt2nlu3.jpg,travelbharat/smjmxdce9hym2dt2nlu3,3 Hours,5 km,Keylong Viewpoints,Photography,September to October,Free,Easy,false,Himalayan Peaks,Valley Views,Sunset Photography,Landscape Shots,Carry extra batteries,Visit during golden hour,2026-07-19T16:46:31.617Z,,
6a5badf9fbc925e6fcc12dc3,6a4a5583732595d33bf3b04b,High Altitude Camping Experience,Spend a night under the stars in the remote Himalayan wilderness.,"Enjoy camping near Shinkula Pass surrounded by silent mountains, clear skies, and untouched natural beauty away from crowded tourist areas.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784479672/travelbharat/cxqxfnkcsjjfxk6qgue3.jpg,travelbharat/cxqxfnkcsjjfxk6qgue3,12 Hours,2 km,Near Shinkula Pass,Camping,June to September,Moderate,Hard,false,Starry Sky,Mountain Camping,Remote Wilderness,Nature Experience,Carry proper camping gear,Travel with experienced guides,2026-07-19T16:47:51.965Z,,
6a5badf9fbc925e6fcc12dc2,6a4a5583732595d33bf3b04b,Shinkula Pass Photography Expedition,Capture breathtaking Himalayan landscapes from a remote mountain pass.,"Explore the untouched beauty of Shinkula Pass and photograph glaciers, rocky valleys, snow peaks, and the dramatic Trans-Himalayan scenery.",https://res.cloudinary.com/ddjehdwgu/image/upload/v1784479648/travelbharat/l7grktzqxkthmgtbbzjx.jpg,travelbharat/l7grktzqxkthmgtbbzjx,3 Hours,5 km,Shinkula Pass Viewpoint,Photography,July to September,Free,Moderate,false,Glacier Views,Mountain Panorama,Rare Landscapes,Adventure Photography,Carry camera protection,Avoid staying too long at high altitude,2026-07-19T16:47:27.722Z,,
